1515676478536,-2.74086,-1.6720581,9.990341
1515676478587,-2.7827606,-2.2981415,10.924072
1515676478638,-2.9132538,-1.8336792,11.074905
1515676478689,-2.4906769,-1.3751831,11.934433
1515676478740,-2.1937866,-0.74072266,12.513824
1515676478791,-2.3111115,-1.0172424,11.932037
1515676478842,-2.0501404,-1.5092621,12.215744
1515676478893,-1.6107941,-1.3715973,10.841476
1515676478944,-0.9128876,-0.8017731,10.372208
1515676478995,-0.9080963,-0.98612976,11.056946
1515676479047,-1.9328156,-1.3081512,11.197006
1515676479097,-2.5972137,-1.6205902,9.978363
1515676479148,-2.3314514,-0.7850189,8.933289
1515676479199,-1.7807922,0.24928284,9.385803
1515676479250,-0.59446716,0.8765564,9.700638
1515676479300,-0.06175232,0.72332764,9.124832
1515676479353,-0.41011047,0.8047333,8.908157
1515676479404,-0.53460693,0.9831085,9.542618
1515676479454,-1.5521393,0.42884827,10.120819
1515676479505,0.15492249,1.7229156,9.31636
1515676479555,1.6369324,1.7959442,10.567337
1515676479606,1.0683136,0.7664337,9.274475
1515676479657,0.27702332,1.5205994,8.50354
1515676479707,0.45419312,0.6491089,7.452484
1515676479759,0.28181458,0.6072235,8.26651
1515676479810,0.04598999,0.7676239,8.264114
1515676479860,0.61102295,0.2540741,8.024689
1515676479911,-0.9080963,0.9723358,8.572968
1515676479962,-1.0948486,1.8414307,6.2098846
1515676480013,-0.8925476,1.973114,7.1388397
1515676480063,-1.7568512,1.8055115,7.203491
1515676480114,-1.7089691,2.1622467,7.902588
1515676480164,-0.65431213,2.1634521,6.539093
1515676480215,-1.3989105,2.1335144,10.412918
1515676480265,-0.6016388,1.368576,7.5542297
1515676480316,-1.7329102,0.50427246,10.811554
1515676480368,-0.52622986,1.0513458,9.485153
1515676480420,-1.108017,1.1554871,10.730148
1515676480471,-1.8095245,0.60362244,9.366638
1515676480522,0.16809082,1.028595,10.669098
1515676480572,-0.091674805,1.0513458,10.183075
1515676480623,-0.27842712,1.210556,10.415298
1515676480674,0.43385315,0.36898804,10.331512
1515676480726,1.050354,0.9088898,10.677475
1515676480779,-0.17308044,0.21456909,10.742111
1515676480829,-0.28440857,0.16429138,11.712967
1515676480880,0.89593506,0.2253418,12.024216
1515676480931,0.7558594,-0.046401978,12.422852
1515676480982,1.2885742,-0.09667969,12.876541
1515676481032,0.6876373,-0.35765076,11.932037
1515676481083,1.5639038,-0.18527222,12.112793
1515676481134,2.1672516,-0.27026367,13.314682
1515676481185,2.140915,0.41088867,10.681061
1515676481236,2.164856,0.058944702,13.791138
1515676481287,2.1696472,0.28759766,10.015472
1515676481337,1.0826721,0.09126282,10.988724
1515676481388,1.0970459,0.64312744,9.913727
1515676481442,2.0487366,1.5984192,9.712601
1515676481493,2.10141,1.076477,10.027451
1515676481543,1.0359955,1.1183777,10.347076
1515676481594,0.6960144,1.4056854,10.457199
1515676481645,0.27104187,2.190979,8.946457
1515676481696,1.9697266,2.309494,8.505936
1515676481747,2.3492126,2.1646423,8.698669
1515676481799,1.5818634,1.9264221,8.240173
1515676481851,1.3460388,2.9092407,6.990402
1515676481904,1.4801178,3.2396393,5.6269073
1515676481956,0.9785309,3.4048462,6.4947968
1515676482007,0.6181946,3.2456207,6.1895447
1515676482058,-0.37539673,3.416809,6.6683807
1515676482109,-0.49630737,3.6382751,5.0319366
1515676482161,-0.4711609,3.6945343,7.502762
1515676482213,-1.7317047,2.8685455,6.7892914
1515676482266,-1.3474426,2.3549805,6.561844
1515676482317,-2.199768,2.9990234,8.368271
