1518158922815,0.038932443,0.052342176,0.04635811
1518158922835,0.010458469,0.06052494,0.074728966
1518158922856,0.0059177876,0.03383413,-0.031208992
1518158922877,6.594062E-4,-0.021748185,-0.004293442
1518158922900,-0.013066232,-0.02431503,0.025484085
1518158922921,0.003764093,0.004839301,0.021276474
1518158922942,0.018796384,0.0509865,-0.02479744
1518158922963,0.003073275,0.011264414,-0.019765854
1518158922983,0.024822712,0.0012281239,-0.052080154
1518158923004,-0.03410369,0.012676477,-0.0040683746
1518158923025,-0.0197829,-0.028155714,0.006896019
1518158923048,-0.028275847,0.0053385794,-0.010445595
1518158923069,0.037778735,0.022343576,-0.01473999
1518158923089,0.03308481,-0.025666416,-0.007112503
1518158923110,0.0014685392,0.021552145,0.0135746
1518158923131,-0.008700252,0.0035750866,-0.01836586
1518158923153,0.020873189,-0.009851426,-0.024831772
1518158923173,-0.06371701,-0.034229368,0.008858681
1518158923195,-0.089291334,-0.0019766092,0.058633804
1518158923216,0.05536759,0.066182494,0.009091377
1518158923237,0.18988925,-0.0058400333,-0.001209259
1518158923257,0.08988851,-0.02894497,-0.00715065
1518158923279,-0.16196328,-0.008399904,-0.04402256
1518158923300,-0.09558034,-0.10453245,-0.07017803
1518158923321,0.057091057,-0.074213,-0.018954277
1518158923342,0.053629994,0.12732205,0.05391693
1518158923363,-0.034778416,0.10646188,0.07634926
1518158923384,-0.0359959,-0.029456705,-0.017139435
1518158923405,0.060411453,-0.20229825,-0.08937645
1518158923425,-0.03488612,-0.019275367,-0.0016326904
1518158923447,-0.053756237,0.16653854,0.07122898
1518158923468,0.010702968,0.099981725,0.02915001
1518158923489,0.074285924,-0.055477083,0.041173935
1518158923509,0.004767418,-0.10560641,-0.027140617
1518158923530,-0.1044392,-0.038748354,-0.016774178
1518158923551,-0.0063202977,0.040618837,0.057089806
1518158923571,0.0897814,0.0045872927,0.05041027
1518158923593,0.047067523,-3.8778782E-4,0.0028772354
1518158923613,-0.06859887,0.036269605,0.016767502
1518158923634,-0.0768528,-0.038584024,0.023965836
1518158923655,-0.016993105,-0.042336017,-0.0021915436
1518158923676,0.037485003,0.004667729,0.021831512
1518158923697,-0.001378119,0.08852765,0.034071922
1518158923718,-0.00963068,0.038653642,0.008936882
1518158923739,0.017445087,-0.1069006,-0.047496796
1518158923760,-0.0021595955,-0.104950726,-0.0143966675
1518158923781,-0.020411432,0.01722905,0.05062771
1518158923802,0.017873228,0.07218605,0.027255058
1518158923823,0.041008472,-0.0021816194,-0.023704529
1518158923844,0.014937341,-0.029742837,-0.021039963
1518158923865,-0.072178066,0.020774782,0.051869392
1518158923885,-0.062678754,0.014672756,0.082188606
1518158923906,0.015368044,-0.0029225051,0.010220528
1518158923928,0.008884847,0.021084368,-0.009890556
1518158923950,-0.05775702,0.015416682,0.045352936
1518158923971,-0.039522648,-0.023955464,0.031817436
1518158923993,0.015289068,-0.033096343,-0.002524376
1518158924014,0.009327352,0.018767387,-0.01627636
1518158924035,-4.7278404E-4,0.05926779,0.028522491
1518158924056,-0.010751367,0.041080505,0.008743286
1518158924077,-0.001365006,-0.011176586,-0.027175903
1518158924098,-0.019335449,-0.04212469,-0.016989708
1518158924120,-0.027755857,-0.027992904,0.012910843
1518158924141,-0.026247859,0.038676918,0.023358345
1518158924163,-0.010634601,0.0058769584,-0.0031557083
1518158924184,0.017484248,0.0016949177,-0.008781433
1518158924205,0.0028755665,-0.034735024,-0.027704239
1518158924226,-0.026743293,-0.008051783,-0.032022476
1518158924247,-0.025497437,0.009524167,0.0076150894
1518158924268,-0.031176329,0.041054785,0.058361053
1518158924289,-0.00359267,0.03588769,-0.0013256073
1518158924310,-0.0064833164,-0.007273197,0.061501503
1518158924332,-0.019587219,-0.027998835,0.008835793
1518158924353,-0.007833064,-0.021015644,0.021497726
1518158924373,0.008534074,0.047102243,0.011142731
1518158924394,-0.008020341,0.016486585,-0.0031194687
1518158924415,0.013027608,-0.010061204,0.01712799
1518158924436,-0.0026899576,1.3843179E-4,0.018353462
1518158924457,-0.029729068,0.0307796,0.06578064
1518158924478,0.0026139617,-0.010695726,0.0066719055
1518158924499,-0.016372383,0.003031373,-0.025896072
1518158924519,0.0040571094,0.020660907,0.0035238266
1518158924540,-0.02064246,0.032131404,0.02098465
1518158924561,-0.02137661,0.019740254,0.023386002
1518158924583,-0.007888913,-0.0065075755,-0.0020561218
1518158924604,-0.02533853,0.016079009,-0.03809738
1518158924624,0.0039090514,-0.023848623,-0.0042905807
1518158924645,0.021506906,-0.02951467,-0.0063266754
1518158924666,-0.012959719,-0.026378155,-0.037338257
1518158924687,0.01270628,0.008087099,0.019301414
1518158924707,-1.5056133E-4,0.009233832,0.032060623
1518158924727,0.019768715,-0.005448818,0.0033903122
1518158924748,-0.021284401,0.016153187,-0.0075969696
1518158924769,-0.02921331,0.042919993,0.051279068
1518158924790,-0.013428092,-0.013424844,0.050896645
1518158924811,0.018612146,-0.012203962,-0.008528709
1518158924832,-0.022576928,-0.017141968,-0.022418976
1518158924853,-0.036087513,0.010333091,8.7070465E-4
1518158924874,0.015549898,-0.026969075,-0.030067444
1518158924895,-0.004939735,-0.019036114,-0.03564453
1518158924917,0.00374794,-0.014604986,-0.027703285
1518158924938,-0.03513068,0.0063028634,0.026081085
1518158924959,-0.010628223,0.010265708,0.009338379
1518158924981,0.015797853,7.8850985E-4,-0.027657509
1518158925002,-0.019227803,-0.007127166,0.0107011795
1518158925023,0.0042663813,-0.061433554,0.027560234
1518158925046,-0.0077919364,-0.0777559,-0.034711838
1518158925068,0.0044271946,0.18173337,0.06088543
1518158925089,0.026094675,0.12937525,0.087085724
1518158925111,-0.010023177,-0.06257883,-0.033587456
1518158925135,-0.049583733,-0.110997945,-0.1210804
1518158925156,-0.04509765,-0.020156294,0.0019493103
1518158925177,-0.018419325,0.025381953,-0.026807785
1518158925199,0.029922545,0.076149076,-0.014278412
1518158925220,0.046565235,0.028943807,0.0047569275
1518158925244,-0.042544246,-0.0032265782,0.024208069
1518158925266,-0.048806787,0.017849982,-0.03258705
1518158925287,0.008856118,-0.0074896216,0.035507202
1518158925308,0.027183592,0.0028946102,-0.013709068
1518158925329,0.022779584,-0.017279088,0.026878357
1518158925350,-0.047359228,-0.07223219,-0.059178352
1518158925370,-0.03754133,-0.026776612,0.04246998
1518158925391,-0.051099777,0.04893753,0.0600338
